data_generacji,data_waluty,zloto_cena
2025-01-04 22:42:41.730436+00:00,2014-09-26,128.08
2025-01-04 22:50:36.184817+00:00,2022-01-17,232.08
2025-01-04 22:50:28.375244+00:00,2021-11-22,248.08
2025-01-04 22:52:59.919544+00:00,2023-03-23,272.41
2025-01-04 22:43:04.074098+00:00,2015-03-02,144.33
2025-01-04 22:45:25.248206+00:00,2017-12-06,144.33
2025-01-04 22:49:54.840939+00:00,2021-04-06,216.33
2025-01-04 22:49:39.402622+00:00,2020-12-17,216.33
2025-01-04 22:50:23.750993+00:00,2021-10-20,224.33
2025-01-04 22:52:43.128096+00:00,2022-11-23,256.91
2025-01-04 22:42:24.393651+00:00,2014-05-29,124.29
2025-01-04 22:42:48.899697+00:00,2014-11-18,128.58
2025-01-04 22:42:50.905559+00:00,2014-12-03,128.58
2025-01-04 22:43:27.612334+00:00,2015-08-20,136.58
2025-01-04 22:43:04.481276+00:00,2015-03-05,144.58
2025-01-04 22:43:08.692719+00:00,2015-04-03,144.58
2025-01-04 22:44:50.999359+00:00,2017-04-11,160.58
2025-01-04 22:44:15.009325+00:00,2016-07-22,168.58
2025-01-04 22:49:05.167553+00:00,2020-04-14,224.58
2025-01-04 22:54:03.602009+00:00,2024-06-17,305.41
2025-01-04 22:42:32.724560+00:00,2014-07-21,128.83
2025-01-04 22:41:00.005523+00:00,2013-05-27,144.83
2025-01-04 22:40:48.947777+00:00,2013-03-06,160.83
2025-01-04 22:48:24.196611+00:00,2019-06-25,168.83
2025-01-04 22:49:52.881355+00:00,2021-03-22,216.83
2025-01-04 22:50:07.008405+00:00,2021-06-28,216.83
2025-01-04 22:53:17.798574+00:00,2023-07-17,248.83
2025-01-04 22:41:29.120305+00:00,2013-12-16,120.54
2025-01-04 22:43:42.090245+00:00,2015-12-04,137.08
2025-01-04 22:44:59.348382+00:00,2017-06-09,153.08
2025-01-04 22:49:01.939253+00:00,2020-03-20,201.08
2025-01-04 22:50:37.442921+00:00,2022-01-26,241.08
2025-01-04 22:43:12.868634+00:00,2015-05-05,137.33
2025-01-04 22:41:13.436796+00:00,2013-08-28,145.33
2025-01-04 22:45:24.921363+00:00,2017-12-05,145.33
2025-01-04 22:48:30.442948+00:00,2019-08-09,185.33
2025-01-04 22:48:58.509582+00:00,2020-02-24,209.33
2025-01-04 22:49:05.298977+00:00,2020-04-15,233.33
2025-01-04 22:53:38.974229+00:00,2023-12-21,258.66
2025-01-04 22:53:24.862081+00:00,2023-09-07,258.91
2025-01-04 22:42:12.299607+00:00,2014-03-10,129.58
2025-01-04 22:43:51.048365+00:00,2016-02-01,145.58
2025-01-04 22:53:37.565159+00:00,2023-12-11,259.41
2025-01-04 22:42:46.471328+00:00,2014-10-31,129.83
2025-01-04 22:49:38.014009+00:00,2020-12-07,217.83
2025-01-04 22:50:11.084173+00:00,2021-07-28,225.83
2025-01-04 22:52:29.842925+00:00,2022-08-16,259.66
2025-01-04 22:41:35.939704+00:00,2014-02-07,125.04
2025-01-04 22:45:32.269556+00:00,2018-01-19,146.08
2025-01-04 22:48:22.620579+00:00,2019-06-14,162.08
2025-01-04 22:43:51.314308+00:00,2016-02-03,146.33
2025-01-04 22:47:23.264385+00:00,2018-04-10,146.33
2025-01-04 22:47:40.488004+00:00,2018-08-13,146.33
2025-01-04 22:44:07.693320+00:00,2016-05-31,154.33
2025-01-04 22:50:13.724091+00:00,2021-08-09,218.33
2025-01-04 22:53:46.618508+00:00,2024-02-16,260.91
2025-01-04 22:41:34.905102+00:00,2014-01-30,125.29
2025-01-04 22:42:46.331623+00:00,2014-10-30,130.58
2025-01-04 22:43:01.162538+00:00,2015-02-10,146.58
2025-01-04 22:48:51.356541+00:00,2020-01-03,186.58
2025-01-04 22:49:00.664828+00:00,2020-03-11,202.58
2025-01-04 22:49:36.338558+00:00,2020-11-26,218.58
2025-01-04 22:52:29.331893+00:00,2022-08-12,261.16
2025-01-04 22:42:11.609557+00:00,2014-03-05,130.83
2025-01-04 22:43:10.093875+00:00,2015-04-14,146.83
2025-01-04 22:43:51.618595+00:00,2016-02-05,146.83
2025-01-04 22:40:53.017268+00:00,2013-04-05,162.83
2025-01-04 22:53:55.141236+00:00,2024-04-17,309.91
2025-01-04 22:44:24.510486+00:00,2016-09-28,163.08
2025-01-04 22:43:38.110318+00:00,2015-11-05,139.33
2025-01-04 22:48:02.869878+00:00,2019-01-24,155.33
2025-01-04 22:42:21.595007+00:00,2014-05-08,125.79
2025-01-04 22:42:46.210352+00:00,2014-10-29,131.58
2025-01-04 22:49:47.560654+00:00,2021-02-12,219.58
2025-01-04 22:49:21.237065+00:00,2020-08-10,243.58
2025-01-04 22:52:40.076958+00:00,2022-10-31,251.58
2025-01-04 22:53:18.211234+00:00,2023-07-20,251.58
2025-01-04 22:44:26.165051+00:00,2016-10-10,155.83
2025-01-04 22:43:22.730768+00:00,2015-07-15,140.08
2025-01-04 22:50:32.569946+00:00,2021-12-22,236.08
2025-01-04 22:52:34.899157+00:00,2022-09-21,252.08
2025-01-04 22:52:12.127945+00:00,2022-04-07,264.41
2025-01-04 22:53:31.361632+00:00,2023-10-25,264.41
2025-01-04 22:45:20.897643+00:00,2017-11-06,148.33
2025-01-04 22:44:25.654600+00:00,2016-10-06,156.33
2025-01-04 22:44:42.349584+00:00,2017-02-06,156.33
2025-01-04 22:49:19.981343+00:00,2020-07-31,236.33
2025-01-04 22:50:36.768403+00:00,2022-01-21,236.33
2025-01-04 22:52:55.571047+00:00,2023-02-20,264.66
2025-01-04 22:54:07.774306+00:00,2024-07-18,312.66
2025-01-04 22:52:30.614308+00:00,2022-08-22,264.91
2025-01-04 22:54:30.044566+00:00,2024-12-23,344.91
2025-01-04 22:49:32.071485+00:00,2020-10-27,236.58
2025-01-04 22:44:27.060485+00:00,2016-10-17,156.83
2025-01-04 22:52:10.186970+00:00,2022-03-24,265.66
2025-01-04 22:54:04.967890+00:00,2024-06-27,297.91
2025-01-04 22:43:28.573422+00:00,2015-08-27,133.08
2025-01-04 22:47:46.346463+00:00,2018-09-26,141.08
2025-01-04 22:47:36.031464+00:00,2018-07-11,149.08
2025-01-04 22:52:41.201649+00:00,2022-11-09,253.08
2025-01-04 22:54:28.257830+00:00,2024-12-10,346.16
2025-01-04 22:53:59.181563+00:00,2024-05-16,298.41
2025-01-04 22:41:06.366465+00:00,2013-07-09,133.33
2025-01-04 22:45:17.557743+00:00,2017-10-13,149.33
2025-01-04 22:44:42.478245+00:00,2017-02-07,157.33
2025-01-04 22:42:16.204941+00:00,2014-04-07,126.79
2025-01-04 22:42:22.292942+00:00,2014-05-13,126.79
2025-01-04 22:43:36.068377+00:00,2015-10-21,141.58
2025-01-04 22:50:18.447943+00:00,2021-09-13,221.58
2025-01-04 22:43:25.666283+00:00,2015-08-06,133.83
2025-01-04 22:36:42.163302+00:00,2013-01-02,165.83
2025-01-04 22:49:17.546526+00:00,2020-07-13,229.83
2025-01-04 22:50:32.443075+00:00,2021-12-21,237.83
2025-01-04 22:52:54.716779+00:00,2023-02-14,267.66
2025-01-04 22:54:26.700941+00:00,2024-11-28,347.91
2025-01-04 22:47:45.440392+00:00,2018-09-19,142.08
2025-01-04 22:48:36.058758+00:00,2019-09-19,190.08
2025-01-04 22:52:44.204092+00:00,2022-12-01,254.08
2025-01-04 22:52:51.154579+00:00,2023-01-20,268.16
2025-01-04 22:40:46.760776+00:00,2013-02-21,158.33
2025-01-04 22:48:48.138928+00:00,2019-12-11,182.33
2025-01-04 22:49:33.886567+00:00,2020-11-09,238.33
2025-01-04 22:43:47.911664+00:00,2016-01-08,142.58
2025-01-04 22:40:45.408491+00:00,2013-02-11,166.58
2025-01-04 22:43:27.204942+00:00,2015-08-17,134.83
2025-01-04 22:43:32.037124+00:00,2015-09-21,134.83
2025-01-04 22:48:17.791213+00:00,2019-05-10,158.83
2025-01-04 22:50:13.312223+00:00,2021-08-06,222.83
2025-01-04 22:50:14.995566+00:00,2021-08-19,222.83
2025-01-04 22:50:22.084906+00:00,2021-10-08,222.83
2025-01-04 22:54:26.419108+00:00,2024-11-26,349.91
2025-01-04 22:48:46.405131+00:00,2019-11-28,183.08
2025-01-04 22:49:52.337818+00:00,2021-03-18,215.08
2025-01-04 22:50:29.682521+00:00,2021-12-01,239.08
2025-01-04 22:54:05.492388+00:00,2024-07-01,302.16
2025-01-04 22:47:35.337436+00:00,2018-07-06,151.33
2025-01-04 22:44:50.287166+00:00,2017-04-06,159.33
2025-01-04 22:50:04.436842+00:00,2021-06-09,223.33
2025-01-04 22:49:25.318513+00:00,2020-09-09,231.33
2025-01-04 22:52:20.429028+00:00,2022-06-08,255.33
2025-01-04 22:52:10.730094+00:00,2022-03-28,270.91
2025-01-04 22:47:39.697790+00:00,2018-08-07,143.58
2025-01-04 22:44:10.611258+00:00,2016-06-21,159.58
2025-01-04 22:48:13.617588+00:00,2019-04-11,159.58
2025-01-04 22:39:56.783403+00:00,2013-01-17,167.58
2025-01-04 22:48:46.544001+00:00,2019-11-29,183.58
2025-01-04 22:50:04.695488+00:00,2021-06-11,223.58
2025-01-04 22:52:20.556541+00:00,2022-06-09,255.58
2025-01-04 22:49:01.653057+00:00,2020-03-18,199.83
2025-01-04 22:48:42.441904+00:00,2019-10-31,184.15
2025-01-04 22:50:07.147551+00:00,2021-06-29,216.15
2025-01-04 22:53:13.848915+00:00,2023-06-19,256.55
2025-01-04 22:48:05.450664+00:00,2019-02-12,160.4
2025-01-04 22:49:53.026582+00:00,2021-03-23,216.4
2025-01-04 22:50:34.767565+00:00,2022-01-07,232.4
2025-01-04 22:54:04.164518+00:00,2024-06-21,305.05
2025-01-04 22:42:09.808643+00:00,2014-02-19,128.65
2025-01-04 22:53:24.601825+00:00,2023-09-05,257.55
2025-01-04 22:41:00.160092+00:00,2013-05-28,144.9
2025-01-04 22:43:02.278340+00:00,2015-02-17,144.9
2025-01-04 22:47:16.020366+00:00,2018-02-27,144.9
2025-01-04 22:47:18.342349+00:00,2018-03-15,144.9
2025-01-04 22:42:50.032365+00:00,2014-11-27,129.15
2025-01-04 22:44:37.037756+00:00,2016-12-28,153.15
2025-01-04 22:44:56.055210+00:00,2017-05-19,153.15
2025-01-04 22:52:57.779649+00:00,2023-03-08,258.3
2025-01-04 22:54:24.605698+00:00,2024-11-12,338.55
2025-01-04 22:41:19.684096+00:00,2013-10-11,129.4
2025-01-04 22:42:28.220544+00:00,2014-06-25,129.4
2025-01-04 22:42:49.141477+00:00,2014-11-20,129.4
2025-01-04 22:49:51.025328+00:00,2021-03-08,209.4
2025-01-04 22:43:08.121998+00:00,2015-03-30,145.65
2025-01-04 22:45:32.651182+00:00,2018-01-22,145.9
2025-01-04 22:49:16.126391+00:00,2020-07-03,225.9
2025-01-04 22:52:27.268144+00:00,2022-07-28,259.8
2025-01-04 22:53:36.110071+00:00,2023-11-30,259.8
2025-01-04 22:53:03.266798+00:00,2023-04-13,275.8
2025-01-04 22:43:10.488939+00:00,2015-04-17,146.15
2025-01-04 22:52:32.488795+00:00,2022-09-05,260.3
2025-01-04 22:42:15.810679+00:00,2014-04-04,125.2
2025-01-04 22:43:50.669271+00:00,2016-01-29,146.4
2025-01-04 22:49:19.525522+00:00,2020-07-28,234.4
2025-01-04 22:53:48.028308+00:00,2024-02-26,261.05
2025-01-04 22:49:16.521512+00:00,2020-07-06,226.65
2025-01-04 22:41:12.566179+00:00,2013-08-22,138.9
2025-01-04 22:52:26.881306+00:00,2022-07-25,262.05
2025-01-04 22:52:30.109689+00:00,2022-08-18,262.05
2025-01-04 22:54:28.135301+00:00,2024-12-09,342.05
2025-01-04 22:41:22.036442+00:00,2013-10-28,131.4
2025-01-04 22:48:01.018124+00:00,2019-01-10,155.4
2025-01-04 22:53:10.485915+00:00,2023-05-26,263.05
2025-01-04 22:48:27.234105+00:00,2019-07-17,171.65
2025-01-04 22:53:14.262880+00:00,2023-06-22,251.65
2025-01-04 22:52:57.642340+00:00,2023-03-07,263.3
2025-01-04 22:53:55.882664+00:00,2024-04-22,311.3
2025-01-04 22:52:11.028235+00:00,2022-03-30,263.55
2025-01-04 22:48:27.116697+00:00,2019-07-16,171.9
2025-01-04 22:50:33.820024+00:00,2021-12-31,235.9
2025-01-04 22:49:43.269945+00:00,2021-01-13,220.15
2025-01-04 22:50:24.719593+00:00,2021-10-27,228.15
2025-01-04 22:52:19.525976+00:00,2022-06-01,252.15
2025-01-04 22:52:24.546846+00:00,2022-07-08,264.3
2025-01-04 22:53:24.999819+00:00,2023-09-08,264.55
2025-01-04 22:41:20.348411+00:00,2013-10-16,126.2
2025-01-04 22:41:17.470496+00:00,2013-09-25,132.4
2025-01-04 22:49:56.063450+00:00,2021-04-15,212.4
2025-01-04 22:44:47.529794+00:00,2017-03-16,156.65
2025-01-04 22:48:54.968102+00:00,2020-01-30,196.65
2025-01-04 22:50:10.081925+00:00,2021-07-21,228.65
2025-01-04 22:49:30.538539+00:00,2020-10-16,236.65
2025-01-04 22:42:15.278111+00:00,2014-03-31,126.45
2025-01-04 22:42:51.758526+00:00,2014-12-10,132.9
2025-01-04 22:45:19.938134+00:00,2017-10-30,148.9
2025-01-04 22:52:40.555353+00:00,2022-11-04,252.9
2025-01-04 22:53:16.239819+00:00,2023-07-06,252.9
2025-01-04 22:48:44.164940+00:00,2019-11-12,181.15
2025-01-04 22:53:20.167583+00:00,2023-08-03,253.15
2025-01-04 22:52:12.645091+00:00,2022-04-11,266.55
2025-01-04 22:53:31.242199+00:00,2023-10-24,266.55
2025-01-04 22:42:26.203463+00:00,2014-06-11,122.7
2025-01-04 22:43:31.636622+00:00,2015-09-18,133.4
2025-01-04 22:48:03.563301+00:00,2019-01-29,157.4
2025-01-04 22:53:18.866692+00:00,2023-07-25,253.4
2025-01-04 22:54:19.336022+00:00,2024-10-04,331.55
2025-01-04 22:44:03.708364+00:00,2016-05-04,157.9
2025-01-04 22:44:49.881889+00:00,2017-04-03,157.9
2025-01-04 22:39:59.536016+00:00,2013-02-06,165.9
2025-01-04 22:44:17.551667+00:00,2016-08-10,165.9
2025-01-04 22:50:27.919117+00:00,2021-11-19,245.9
2025-01-04 22:52:15.970199+00:00,2022-05-06,267.8
2025-01-04 22:48:19.636862+00:00,2019-05-23,158.15
2025-01-04 22:45:01.882574+00:00,2017-06-28,150.4
2025-01-04 22:44:27.177982+00:00,2016-10-18,158.4
2025-01-04 22:53:11.303343+00:00,2023-06-01,268.8
2025-01-04 22:43:23.767475+00:00,2015-07-22,134.65
2025-01-04 22:45:34.540148+00:00,2018-02-05,142.65
2025-01-04 22:48:28.972893+00:00,2019-07-29,174.9
2025-01-04 22:52:58.579101+00:00,2023-03-14,269.8
2025-01-04 22:43:32.296172+00:00,2015-09-23,135.15
2025-01-04 22:44:56.857357+00:00,2017-05-25,151.15
2025-01-04 22:44:43.487068+00:00,2017-02-14,159.15
2025-01-04 22:48:12.214127+00:00,2019-04-02,159.15
2025-01-04 22:50:08.893786+00:00,2021-07-12,223.15
2025-01-04 22:52:21.072696+00:00,2022-06-13,255.15
2025-01-04 22:54:07.391818+00:00,2024-07-15,302.55
2025-01-04 22:47:13.144183+00:00,2018-02-07,143.4
2025-01-04 22:44:52.818911+00:00,2017-04-25,159.4
2025-01-04 22:47:43.725583+00:00,2018-09-06,143.65
2025-01-04 22:45:26.445336+00:00,2017-12-15,143.65
2025-01-04 22:45:00.013338+00:00,2017-06-14,151.65
2025-01-04 22:44:05.801837+00:00,2016-05-19,159.65
2025-01-04 22:48:18.432475+00:00,2019-05-14,159.65
2025-01-04 22:49:29.523093+00:00,2020-10-09,231.65
2025-01-04 22:41:26.193897+00:00,2013-11-26,123.95
2025-01-04 22:50:16.666712+00:00,2021-08-31,223.9
2025-01-04 22:43:10.927594+00:00,2015-04-20,144.22
2025-01-04 22:47:17.416358+00:00,2018-03-08,144.22
2025-01-04 22:47:16.486991+00:00,2018-03-02,144.47
2025-01-04 22:47:18.075602+00:00,2018-03-13,144.47
2025-01-04 22:44:54.927770+00:00,2017-05-11,152.47
2025-01-04 22:48:50.394210+00:00,2019-12-27,184.47
2025-01-04 22:48:40.942881+00:00,2019-10-21,184.47
2025-01-04 22:42:42.686268+00:00,2014-10-03,128.72
2025-01-04 22:50:09.163929+00:00,2021-07-14,224.72
2025-01-04 22:53:24.470299+00:00,2023-09-04,257.44
2025-01-04 22:54:23.495952+00:00,2024-11-04,353.44
2025-01-04 22:49:57.849920+00:00,2021-04-28,216.97
2025-01-04 22:50:28.669651+00:00,2021-11-24,240.97
2025-01-04 22:54:25.357765+00:00,2024-11-18,338.19
2025-01-04 22:43:23.402508+00:00,2015-07-20,137.22
2025-01-04 22:43:00.957194+00:00,2015-02-09,145.22
2025-01-04 22:50:30.908773+00:00,2021-12-10,233.22
2025-01-04 22:52:59.774708+00:00,2023-03-22,274.44
2025-01-04 22:42:54.564249+00:00,2014-12-31,137.47
2025-01-04 22:45:04.867734+00:00,2017-07-19,145.47
2025-01-04 22:47:20.387194+00:00,2018-03-29,145.47
2025-01-04 22:50:12.726832+00:00,2021-08-02,225.47
2025-01-04 22:50:30.758609+00:00,2021-12-09,233.47
2025-01-04 22:42:27.526152+00:00,2014-06-20,124.86
2025-01-04 22:45:30.050607+00:00,2018-01-03,145.72
2025-01-04 22:47:30.987951+00:00,2018-06-04,153.72
2025-01-04 22:49:51.152857+00:00,2021-03-09,209.72
2025-01-04 22:48:50.772415+00:00,2019-12-30,185.97
2025-01-04 22:48:51.200510+00:00,2020-01-02,185.97
2025-01-04 22:53:22.049090+00:00,2023-08-17,249.97
2025-01-04 22:53:51.313517+00:00,2024-03-20,276.19
2025-01-04 22:41:19.547497+00:00,2013-10-10,130.22
2025-01-04 22:41:30.107822+00:00,2013-12-24,117.36
2025-01-04 22:42:52.518797+00:00,2014-12-16,130.72
2025-01-04 22:42:57.471705+00:00,2015-01-21,154.72
2025-01-04 22:44:52.181728+00:00,2017-04-20,162.72
2025-01-04 22:50:08.089738+00:00,2021-07-06,218.72
2025-01-04 22:48:14.575474+00:00,2019-04-18,154.97
2025-01-04 22:48:00.626330+00:00,2019-01-07,155.22
2025-01-04 22:50:38.405832+00:00,2022-02-02,235.47
2025-01-04 22:53:40.522828+00:00,2024-01-02,262.94
2025-01-04 22:47:55.751982+00:00,2018-12-03,147.72
2025-01-04 22:44:06.883942+00:00,2016-05-27,155.72
2025-01-04 22:50:34.260866+00:00,2022-01-03,235.72
2025-01-04 22:52:08.205024+00:00,2022-03-17,263.44
2025-01-04 22:45:22.428461+00:00,2017-11-17,147.97
2025-01-04 22:48:29.912201+00:00,2019-08-05,179.97
2025-01-04 22:42:20.751854+00:00,2014-05-02,126.11
2025-01-04 22:48:14.321512+00:00,2019-04-16,156.22
2025-01-04 22:52:53.150423+00:00,2023-02-03,264.44
2025-01-04 22:41:22.162373+00:00,2013-10-29,132.47
2025-01-04 22:42:45.108403+00:00,2014-10-21,132.47
2025-01-04 22:45:18.518025+00:00,2017-10-20,148.47
2025-01-04 22:44:20.519126+00:00,2016-08-30,164.47
2025-01-04 22:49:49.072580+00:00,2021-02-22,212.47
2025-01-04 22:49:59.809873+00:00,2021-05-13,220.47
2025-01-04 22:53:15.954624+00:00,2023-07-04,252.47
2025-01-04 22:53:15.835690+00:00,2023-07-03,252.47
2025-01-04 22:53:45.490145+00:00,2024-02-08,264.94
2025-01-04 22:42:52.953515+00:00,2014-12-19,132.72
2025-01-04 22:48:54.689511+00:00,2020-01-28,196.72
2025-01-04 22:49:44.245552+00:00,2021-01-20,220.72
2025-01-04 22:50:33.224440+00:00,2021-12-27,236.72
2025-01-04 22:47:50.406624+00:00,2018-10-24,148.97
2025-01-04 22:39:59.268314+00:00,2013-02-04,164.97
2025-01-04 22:49:03.341084+00:00,2020-03-31,212.97
2025-01-04 22:49:52.073459+00:00,2021-03-16,212.97
2025-01-04 22:50:25.659071+00:00,2021-11-03,228.97
2025-01-04 22:53:32.365682+00:00,2023-11-02,266.19
2025-01-04 22:54:29.212112+00:00,2024-12-17,346.19
2025-01-04 22:43:47.356153+00:00,2016-01-04,133.22
2025-01-04 22:41:00.576451+00:00,2013-05-31,149.22
2025-01-04 22:44:21.867096+00:00,2016-09-09,165.22
2025-01-04 22:44:12.681185+00:00,2016-07-05,173.22
2025-01-04 22:43:12.225578+00:00,2015-04-30,141.47
2025-01-04 22:49:48.577425+00:00,2021-02-18,213.47
2025-01-04 22:40:52.725427+00:00,2013-04-03,165.72
2025-01-04 22:50:17.064833+00:00,2021-09-03,221.72
2025-01-04 22:52:14.006886+00:00,2022-04-21,267.69
2025-01-04 22:53:07.773263+00:00,2023-05-08,267.69
2025-01-04 22:43:11.355837+00:00,2015-04-23,141.97
2025-01-04 22:52:16.535261+00:00,2022-05-10,267.94
2025-01-04 22:43:20.713273+00:00,2015-07-01,142.22
2025-01-04 22:48:20.318488+00:00,2019-05-28,158.22
2025-01-04 22:48:19.387921+00:00,2019-05-21,158.22
2025-01-04 22:43:23.567679+00:00,2015-07-21,134.47
2025-01-04 22:45:26.171304+00:00,2017-12-13,142.47
2025-01-04 22:47:28.577849+00:00,2018-05-17,150.47
2025-01-04 22:48:20.175141+00:00,2019-05-27,158.47
2025-01-04 22:49:09.055236+00:00,2020-05-11,230.47
2025-01-04 22:53:26.483718+00:00,2023-09-19,268.94
2025-01-04 22:45:08.454173+00:00,2017-08-14,150.72
2025-01-04 22:44:49.118004+00:00,2017-03-28,158.72
2025-01-04 22:48:45.519501+00:00,2019-11-22,182.72
2025-01-04 22:48:52.262282+00:00,2020-01-10,190.72
2025-01-04 22:49:57.707430+00:00,2021-04-27,214.72
2025-01-04 22:53:08.902602+00:00,2023-05-16,269.44
2025-01-04 22:52:30.876729+00:00,2022-08-24,269.69
2025-01-04 22:36:42.313394+00:00,2013-01-03,166.97
2025-01-04 22:54:21.783824+00:00,2024-10-22,349.94
2025-01-04 22:41:26.599372+00:00,2013-11-29,123.61
2025-01-04 22:47:38.859478+00:00,2018-08-01,143.22
2025-01-04 22:45:01.011754+00:00,2017-06-21,151.22
2025-01-04 22:44:31.281157+00:00,2016-11-15,159.22
2025-01-04 22:53:26.609119+00:00,2023-09-20,270.44
2025-01-04 22:54:05.756818+00:00,2024-07-03,302.69
2025-01-04 22:54:10.317626+00:00,2024-08-06,302.69
2025-01-04 22:54:31.490327+00:00,2025-01-03,350.69
2025-01-04 22:43:57.908399+00:00,2016-03-22,151.47
2025-01-04 22:41:28.378278+00:00,2013-12-11,123.86
2025-01-04 22:41:33.748417+00:00,2014-01-21,123.86
2025-01-04 22:41:20.216837+00:00,2013-10-15,127.86
2025-01-04 22:47:41.023141+00:00,2018-08-17,143.72
2025-01-04 22:47:34.422101+00:00,2018-06-29,151.72
2025-01-04 22:48:41.117465+00:00,2019-10-22,183.72
2025-01-04 22:49:54.200483+00:00,2021-04-01,215.72
2025-01-04 22:50:21.833504+00:00,2021-10-06,223.72
2025-01-04 22:41:14.265339+00:00,2013-09-03,143.97
2025-01-04 22:47:28.176762+00:00,2018-05-14,152.04
2025-01-04 22:53:35.273135+00:00,2023-11-24,256.08
2025-01-04 22:53:59.761194+00:00,2024-05-20,304.08
2025-01-04 22:54:07.001161+00:00,2024-07-12,304.08
2025-01-04 22:53:56.013048+00:00,2024-04-23,304.33
2025-01-04 22:41:24.531751+00:00,2013-11-14,128.29
2025-01-04 22:43:09.222055+00:00,2015-04-07,144.29
2025-01-04 22:47:13.444295+00:00,2018-02-09,144.29
2025-01-04 22:52:47.144279+00:00,2022-12-22,256.83
2025-01-04 22:42:27.169281+00:00,2014-06-18,124.27
2025-01-04 22:42:40.211662+00:00,2014-09-15,128.54
2025-01-04 22:43:29.683742+00:00,2015-09-04,136.54
2025-01-04 22:43:16.066924+00:00,2015-05-28,144.54
2025-01-04 22:43:49.673370+00:00,2016-01-21,144.79
2025-01-04 22:50:10.815562+00:00,2021-07-26,224.79
2025-01-04 22:42:56.668675+00:00,2015-01-15,145.04
2025-01-04 22:48:55.911973+00:00,2020-02-06,193.04
2025-01-04 22:49:37.383770+00:00,2020-12-03,217.04
2025-01-04 22:49:53.952152+00:00,2021-03-30,217.04
2025-01-04 22:49:50.348028+00:00,2021-03-03,209.29
2025-01-04 22:52:18.374481+00:00,2022-05-24,258.83
2025-01-04 22:42:33.012043+00:00,2014-07-23,129.54
2025-01-04 22:47:37.793452+00:00,2018-07-24,145.54
2025-01-04 22:49:53.306872+00:00,2021-03-25,217.54
2025-01-04 22:49:04.677429+00:00,2020-04-10,225.54
2025-01-04 22:45:05.135556+00:00,2017-07-21,145.79
2025-01-04 22:45:05.571104+00:00,2017-07-24,145.79
2025-01-04 22:47:37.111527+00:00,2018-07-19,145.79
2025-01-04 22:44:32.329629+00:00,2016-11-23,161.79
2025-01-04 22:47:24.234615+00:00,2018-04-17,146.04
2025-01-04 22:42:10.714696+00:00,2014-02-26,130.29
2025-01-04 22:42:49.773747+00:00,2014-11-25,130.29
2025-01-04 22:45:24.400863+00:00,2017-12-01,146.29
2025-01-04 22:44:45.773787+00:00,2017-03-03,162.29
2025-01-04 22:52:04.946922+00:00,2022-02-21,242.29
2025-01-04 22:44:24.785484+00:00,2016-09-30,162.54
2025-01-04 22:49:28.384616+00:00,2020-10-01,234.54
2025-01-04 22:54:24.860211+00:00,2024-11-14,341.33
2025-01-04 22:42:55.577123+00:00,2015-01-07,138.79
2025-01-04 22:47:25.474331+00:00,2018-04-26,146.79
2025-01-04 22:44:30.241927+00:00,2016-11-07,162.79
2025-01-04 22:48:21.597275+00:00,2019-06-06,162.79
2025-01-04 22:49:54.329427+00:00,2021-04-02,218.79
2025-01-04 22:42:19.510363+00:00,2014-04-23,125.52
2025-01-04 22:42:36.866280+00:00,2014-08-21,131.04
2025-01-04 22:49:58.798885+00:00,2021-05-05,219.29
2025-01-04 22:52:59.471840+00:00,2023-03-20,278.83
2025-01-04 22:42:26.966311+00:00,2014-06-17,125.77
2025-01-04 22:43:54.216793+00:00,2016-02-24,155.79
2025-01-04 22:53:10.196586+00:00,2023-05-24,263.58
2025-01-04 22:41:33.192635+00:00,2014-01-17,122.02
2025-01-04 22:42:15.410879+00:00,2014-04-01,126.02
2025-01-04 22:45:22.156278+00:00,2017-11-15,148.04
2025-01-04 22:50:37.151878+00:00,2022-01-24,236.04
2025-01-04 22:53:20.008578+00:00,2023-08-02,252.04
2025-01-04 22:53:12.140663+00:00,2023-06-07,264.08
2025-01-04 22:54:01.278755+00:00,2024-05-31,296.33
2025-01-04 22:47:46.972395+00:00,2018-10-01,140.29
2025-01-04 22:47:46.097403+00:00,2018-09-24,140.29
2025-01-04 22:40:51.641749+00:00,2013-03-26,164.29
2025-01-04 22:49:01.799103+00:00,2020-03-19,196.29
2025-01-04 22:52:28.903368+00:00,2022-08-09,264.58
2025-01-04 22:54:00.696987+00:00,2024-05-27,296.58
2025-01-04 22:43:25.538560+00:00,2015-08-05,132.54
2025-01-04 22:43:22.467200+00:00,2015-07-13,140.54
2025-01-04 22:44:22.729912+00:00,2016-09-15,164.54
2025-01-04 22:44:51.916592+00:00,2017-04-18,164.79
2025-01-04 22:53:16.367368+00:00,2023-07-07,252.79
2025-01-04 22:42:47.834373+00:00,2014-11-10,126.52
2025-01-04 22:43:59.079807+00:00,2016-03-31,149.04
2025-01-04 22:49:12.847748+00:00,2020-06-09,213.04
2025-01-04 22:40:54.440984+00:00,2013-04-16,141.29
2025-01-04 22:45:17.067735+00:00,2017-10-09,149.29
2025-01-04 22:48:30.180902+00:00,2019-08-07,181.29
2025-01-04 22:53:57.755238+00:00,2024-05-06,298.58
2025-01-04 22:54:27.360175+00:00,2024-12-03,346.83
2025-01-04 22:42:54.305059+00:00,2014-12-29,133.54
2025-01-04 22:47:35.898891+00:00,2018-07-10,149.54
