data_generacji,kryptowaluta_data,kryptowaluta_cena,kryptowaluta_waluta,kryptowaluta_nazwa,kryptowaluta_kod
2018-02-17 00:00:00+00:00,2018-02-17,37080.0,PLN,BITCOIN,btc
2018-09-26 00:00:00+00:00,2018-09-26,23548.0,PLN,BITCOIN,btc
2019-03-30 00:00:00+00:00,2019-03-30,15688.0,PLN,BITCOIN,btc
2017-01-04 00:00:00+00:00,2017-01-04,4949.0,PLN,BITCOIN,btc
2019-09-07 00:00:00+00:00,2019-09-07,41534.0,PLN,BITCOIN,btc
2015-12-14 00:00:00+00:00,2015-12-14,1766.0,PLN,BITCOIN,btc
2023-11-23 10:02:08+00:00,2023-11-23,149988.0,PLN,BITCOIN,btc
2024-07-27 10:01:27+00:00,2024-07-27,267919.0,PLN,BITCOIN,btc
2015-10-15 00:00:00+00:00,2015-10-15,945.0,PLN,BITCOIN,btc
2015-12-31 00:00:00+00:00,2015-12-31,1698.0,PLN,BITCOIN,btc
2022-08-12 00:00:00+00:00,2022-08-12,110900.0,PLN,BITCOIN,btc
2017-12-11 00:00:00+00:00,2017-12-11,59021.0,PLN,BITCOIN,btc
2022-05-20 00:00:00+00:00,2022-05-20,129091.0,PLN,BITCOIN,btc
2023-08-11 10:00:01+00:00,2023-08-11,119146.0,PLN,BITCOIN,btc
2016-10-28 00:00:00+00:00,2016-10-28,2756.0,PLN,BITCOIN,btc
2024-01-12 10:00:02+00:00,2024-01-12,181949.0,PLN,BITCOIN,btc
2021-10-18 00:00:00+00:00,2021-10-18,241899.0,PLN,BITCOIN,btc
2019-05-18 00:00:00+00:00,2019-05-18,28383.0,PLN,BITCOIN,btc
2022-08-28 00:00:00+00:00,2022-08-28,94026.0,PLN,BITCOIN,btc
2024-07-01 10:01:41+00:00,2024-07-01,252838.0,PLN,BITCOIN,btc
2020-01-18 00:00:00+00:00,2020-01-18,34146.0,PLN,BITCOIN,btc
2020-12-16 00:00:00+00:00,2020-12-16,76880.0,PLN,BITCOIN,btc
2015-11-26 00:00:00+00:00,2015-11-26,1439.0,PLN,BITCOIN,btc
2022-06-14 00:00:00+00:00,2022-06-14,99738.0,PLN,BITCOIN,btc
2023-10-15 10:00:02+00:00,2023-10-15,115931.0,PLN,BITCOIN,btc
2022-03-26 00:00:00+00:00,2022-03-26,189783.0,PLN,BITCOIN,btc
2021-05-16 00:00:00+00:00,2021-05-16,174367.0,PLN,BITCOIN,btc
2020-11-01 00:00:00+00:00,2020-11-01,54494.0,PLN,BITCOIN,btc
2021-10-21 00:00:00+00:00,2021-10-21,244321.0,PLN,BITCOIN,btc
2022-11-25 00:00:00+00:00,2022-11-25,75199.0,PLN,BITCOIN,btc
2024-05-09 10:02:08+00:00,2024-05-09,245060.0,PLN,BITCOIN,btc
2021-09-28 00:00:00+00:00,2021-09-28,163068.0,PLN,BITCOIN,btc
2023-07-16 10:00:01+00:00,2023-07-16,120093.0,PLN,BITCOIN,btc
2017-09-13 00:00:00+00:00,2017-09-13,14636.0,PLN,BITCOIN,btc
2024-03-15 10:01:23+00:00,2024-03-15,264585.0,PLN,BITCOIN,btc
2017-08-05 00:00:00+00:00,2017-08-05,11188.0,PLN,BITCOIN,btc
2015-09-13 00:00:00+00:00,2015-09-13,859.0,PLN,BITCOIN,btc
2024-11-04 10:00:03+00:00,2024-11-04,274169.0,PLN,BITCOIN,btc
2022-01-20 00:00:00+00:00,2022-01-20,164711.0,PLN,BITCOIN,btc
2022-08-24 00:00:00+00:00,2022-08-24,102570.0,PLN,BITCOIN,btc
2022-04-18 00:00:00+00:00,2022-04-18,175989.0,PLN,BITCOIN,btc
2019-07-26 00:00:00+00:00,2019-07-26,37997.0,PLN,BITCOIN,btc
2015-09-02 00:00:00+00:00,2015-09-02,878.0,PLN,BITCOIN,btc
2022-12-11 00:00:00+00:00,2022-12-11,76400.0,PLN,BITCOIN,btc
2022-12-12 00:00:00+00:00,2022-12-12,76748.0,PLN,BITCOIN,btc
2018-10-01 00:00:00+00:00,2018-10-01,24194.0,PLN,BITCOIN,btc
2020-09-10 00:00:00+00:00,2020-09-10,39143.0,PLN,BITCOIN,btc
2018-01-20 00:00:00+00:00,2018-01-20,43723.0,PLN,BITCOIN,btc
2023-02-19 00:00:00+00:00,2023-02-19,107687.0,PLN,BITCOIN,btc
2023-04-29 00:00:00+00:00,2023-04-29,121521.0,PLN,BITCOIN,btc
2021-07-06 00:00:00+00:00,2021-07-06,130200.0,PLN,BITCOIN,btc
2019-11-08 00:00:00+00:00,2019-11-08,34067.0,PLN,BITCOIN,btc
2024-02-27 10:00:02+00:00,2024-02-27,223369.0,PLN,BITCOIN,btc
2022-11-17 00:00:00+00:00,2022-11-17,75850.0,PLN,BITCOIN,btc
2021-11-05 00:00:00+00:00,2021-11-05,244942.0,PLN,BITCOIN,btc
2021-11-18 00:00:00+00:00,2021-11-18,235500.0,PLN,BITCOIN,btc
2016-03-29 00:00:00+00:00,2016-03-29,1586.0,PLN,BITCOIN,btc
2016-07-27 00:00:00+00:00,2016-07-27,2593.0,PLN,BITCOIN,btc
2022-11-02 00:00:00+00:00,2022-11-02,96750.0,PLN,BITCOIN,btc
2018-03-03 00:00:00+00:00,2018-03-03,38751.0,PLN,BITCOIN,btc
2016-04-26 00:00:00+00:00,2016-04-26,1822.0,PLN,BITCOIN,btc
2020-05-25 00:00:00+00:00,2020-05-25,37131.0,PLN,BITCOIN,btc
2018-12-13 00:00:00+00:00,2018-12-13,12456.0,PLN,BITCOIN,btc
2021-04-14 00:00:00+00:00,2021-04-14,239998.0,PLN,BITCOIN,btc
2023-04-16 00:00:00+00:00,2023-04-16,128148.0,PLN,BITCOIN,btc
2018-02-16 00:00:00+00:00,2018-02-16,34300.0,PLN,BITCOIN,btc
2021-01-27 00:00:00+00:00,2021-01-27,114660.0,PLN,BITCOIN,btc
2018-10-14 00:00:00+00:00,2018-10-14,23303.0,PLN,BITCOIN,btc
2022-02-05 00:00:00+00:00,2022-02-05,166001.0,PLN,BITCOIN,btc
2023-02-08 00:00:00+00:00,2023-02-08,101462.0,PLN,BITCOIN,btc
2021-07-15 00:00:00+00:00,2021-07-15,123598.0,PLN,BITCOIN,btc
2023-08-30 10:00:01+00:00,2023-08-30,112932.0,PLN,BITCOIN,btc
2021-01-09 00:00:00+00:00,2021-01-09,149550.0,PLN,BITCOIN,btc
2022-07-08 00:00:00+00:00,2022-07-08,102001.0,PLN,BITCOIN,btc
2020-08-20 00:00:00+00:00,2020-08-20,44044.0,PLN,BITCOIN,btc
2023-02-16 00:00:00+00:00,2023-02-16,105500.0,PLN,BITCOIN,btc
2017-04-15 00:00:00+00:00,2017-04-15,4720.0,PLN,BITCOIN,btc
2020-03-31 00:00:00+00:00,2020-03-31,26573.0,PLN,BITCOIN,btc
2019-08-13 00:00:00+00:00,2019-08-13,42251.0,PLN,BITCOIN,btc
2025-01-06 10:00:02+00:00,2025-01-06,408823.0,PLN,BITCOIN,btc
2020-12-10 00:00:00+00:00,2020-12-10,66800.0,PLN,BITCOIN,btc
2016-05-05 00:00:00+00:00,2016-05-05,1731.0,PLN,BITCOIN,btc
2016-04-17 00:00:00+00:00,2016-04-17,1618.0,PLN,BITCOIN,btc
2019-11-11 00:00:00+00:00,2019-11-11,33891.0,PLN,BITCOIN,btc
2023-12-16 10:00:02+00:00,2023-12-16,167611.0,PLN,BITCOIN,btc
2023-03-12 00:00:00+00:00,2023-03-12,96678.0,PLN,BITCOIN,btc
2019-06-11 00:00:00+00:00,2019-06-11,29855.0,PLN,BITCOIN,btc
2024-08-25 10:02:03+00:00,2024-08-25,243702.0,PLN,BITCOIN,btc
2019-07-14 00:00:00+00:00,2019-07-14,39249.0,PLN,BITCOIN,btc
2018-04-20 00:00:00+00:00,2018-04-20,29850.0,PLN,BITCOIN,btc
2017-07-27 00:00:00+00:00,2017-07-27,9664.0,PLN,BITCOIN,btc
2020-09-01 00:00:00+00:00,2020-09-01,43833.0,PLN,BITCOIN,btc
2021-09-05 00:00:00+00:00,2021-09-05,193999.0,PLN,BITCOIN,btc
2024-08-20 10:02:13+00:00,2024-08-20,234519.0,PLN,BITCOIN,btc
2018-07-08 00:00:00+00:00,2018-07-08,24770.0,PLN,BITCOIN,btc
2021-07-18 00:00:00+00:00,2021-07-18,123389.0,PLN,BITCOIN,btc
2019-11-23 00:00:00+00:00,2019-11-23,28666.0,PLN,BITCOIN,btc
2021-08-13 00:00:00+00:00,2021-08-13,184990.0,PLN,BITCOIN,btc
2022-04-08 00:00:00+00:00,2022-04-08,181105.0,PLN,BITCOIN,btc
2019-08-27 00:00:00+00:00,2019-08-27,40229.0,PLN,BITCOIN,btc
2024-04-20 10:01:44+00:00,2024-04-20,258807.0,PLN,BITCOIN,btc
2022-06-09 00:00:00+00:00,2022-06-09,130731.0,PLN,BITCOIN,btc
2020-10-26 00:00:00+00:00,2020-10-26,50603.0,PLN,BITCOIN,btc
2017-01-16 00:00:00+00:00,2017-01-16,3561.0,PLN,BITCOIN,btc
2019-04-22 00:00:00+00:00,2019-04-22,20520.0,PLN,BITCOIN,btc
2019-09-05 00:00:00+00:00,2019-09-05,41757.0,PLN,BITCOIN,btc
2019-10-02 00:00:00+00:00,2019-10-02,33425.0,PLN,BITCOIN,btc
2015-09-16 00:00:00+00:00,2015-09-16,862.0,PLN,BITCOIN,btc
2020-03-24 00:00:00+00:00,2020-03-24,28950.0,PLN,BITCOIN,btc
2024-11-06 10:00:03+00:00,2024-11-06,297698.0,PLN,BITCOIN,btc
2022-04-28 00:00:00+00:00,2022-04-28,176983.0,PLN,BITCOIN,btc
2020-03-18 00:00:00+00:00,2020-03-18,22651.0,PLN,BITCOIN,btc
2020-11-13 00:00:00+00:00,2020-11-13,62000.0,PLN,BITCOIN,btc
2019-07-17 00:00:00+00:00,2019-07-17,36978.0,PLN,BITCOIN,btc
2024-11-11 10:02:11+00:00,2024-11-11,329884.0,PLN,BITCOIN,btc
2021-11-21 00:00:00+00:00,2021-11-21,245819.0,PLN,BITCOIN,btc
2015-12-07 00:00:00+00:00,2015-12-07,1542.0,PLN,BITCOIN,btc
2016-07-05 00:00:00+00:00,2016-07-05,2678.0,PLN,BITCOIN,btc
2023-06-03 10:00:01+00:00,2023-06-03,113952.0,PLN,BITCOIN,btc
2022-10-15 00:00:00+00:00,2022-10-15,94480.0,PLN,BITCOIN,btc
2022-06-22 00:00:00+00:00,2022-06-22,89258.0,PLN,BITCOIN,btc
2018-05-25 00:00:00+00:00,2018-05-25,27425.0,PLN,BITCOIN,btc
2019-10-25 00:00:00+00:00,2019-10-25,33499.0,PLN,BITCOIN,btc
2019-08-15 00:00:00+00:00,2019-08-15,40935.0,PLN,BITCOIN,btc
2020-02-05 00:00:00+00:00,2020-02-05,37095.0,PLN,BITCOIN,btc
2023-11-30 10:04:03+00:00,2023-11-30,149917.0,PLN,BITCOIN,btc
2022-02-01 00:00:00+00:00,2022-02-01,157998.0,PLN,BITCOIN,btc
2023-08-04 10:00:01+00:00,2023-08-04,118962.0,PLN,BITCOIN,btc
2020-02-08 00:00:00+00:00,2020-02-08,38700.0,PLN,BITCOIN,btc
2020-06-22 00:00:00+00:00,2020-06-22,37910.0,PLN,BITCOIN,btc
2023-03-02 00:00:00+00:00,2023-03-02,103999.0,PLN,BITCOIN,btc
2019-08-30 00:00:00+00:00,2019-08-30,38425.0,PLN,BITCOIN,btc
2024-07-22 10:00:06+00:00,2024-07-22,264729.0,PLN,BITCOIN,btc
2022-03-08 00:00:00+00:00,2022-03-08,174785.0,PLN,BITCOIN,btc
2023-11-07 10:00:43+00:00,2023-11-07,145137.0,PLN,BITCOIN,btc
2024-02-15 10:00:02+00:00,2024-02-15,210245.0,PLN,BITCOIN,btc
2018-10-18 00:00:00+00:00,2018-10-18,24075.0,PLN,BITCOIN,btc
2023-10-02 10:00:03+00:00,2023-10-02,123465.0,PLN,BITCOIN,btc
2019-09-12 00:00:00+00:00,2019-09-12,41000.0,PLN,BITCOIN,btc
2016-12-23 00:00:00+00:00,2016-12-23,3813.0,PLN,BITCOIN,btc
2021-07-08 00:00:00+00:00,2021-07-08,126498.0,PLN,BITCOIN,btc
2019-05-10 00:00:00+00:00,2019-05-10,24300.0,PLN,BITCOIN,btc
2015-12-09 00:00:00+00:00,2015-12-09,1629.0,PLN,BITCOIN,btc
2017-05-08 00:00:00+00:00,2017-05-08,6199.0,PLN,BITCOIN,btc
2019-09-14 00:00:00+00:00,2019-09-14,40662.0,PLN,BITCOIN,btc
2016-03-12 00:00:00+00:00,2016-03-12,1627.0,PLN,BITCOIN,btc
2022-11-01 00:00:00+00:00,2022-11-01,97831.0,PLN,BITCOIN,btc
2018-12-05 00:00:00+00:00,2018-12-05,14200.0,PLN,BITCOIN,btc
2022-08-25 00:00:00+00:00,2022-08-25,103013.0,PLN,BITCOIN,btc
2016-11-02 00:00:00+00:00,2016-11-02,2909.0,PLN,BITCOIN,btc
2022-01-26 00:00:00+00:00,2022-01-26,152584.0,PLN,BITCOIN,btc
2022-06-21 00:00:00+00:00,2022-06-21,91378.0,PLN,BITCOIN,btc
2021-10-06 00:00:00+00:00,2021-10-06,213062.0,PLN,BITCOIN,btc
2020-06-23 00:00:00+00:00,2020-06-23,37635.0,PLN,BITCOIN,btc
2018-04-23 00:00:00+00:00,2018-04-23,30687.0,PLN,BITCOIN,btc
2016-12-18 00:00:00+00:00,2016-12-18,3390.0,PLN,BITCOIN,btc
2017-04-14 00:00:00+00:00,2017-04-14,4729.0,PLN,BITCOIN,btc
2023-04-05 00:00:00+00:00,2023-04-05,121203.0,PLN,BITCOIN,btc
2021-12-22 00:00:00+00:00,2021-12-22,200530.0,PLN,BITCOIN,btc
2021-05-02 00:00:00+00:00,2021-05-02,213318.0,PLN,BITCOIN,btc
2016-12-17 00:00:00+00:00,2016-12-17,3406.0,PLN,BITCOIN,btc
2022-05-03 00:00:00+00:00,2022-05-03,168578.0,PLN,BITCOIN,btc
2018-10-15 00:00:00+00:00,2018-10-15,24446.0,PLN,BITCOIN,btc
2024-12-21 10:02:23+00:00,2024-12-21,402999.0,PLN,BITCOIN,btc
2024-05-12 10:02:25+00:00,2024-05-12,242888.0,PLN,BITCOIN,btc
2015-10-03 00:00:00+00:00,2015-10-03,903.0,PLN,BITCOIN,btc
2021-07-02 00:00:00+00:00,2021-07-02,129350.0,PLN,BITCOIN,btc
2025-01-03 10:01:29+00:00,2025-01-03,399233.0,PLN,BITCOIN,btc
2016-03-10 00:00:00+00:00,2016-03-10,1623.0,PLN,BITCOIN,btc
2019-04-07 00:00:00+00:00,2019-04-07,19756.0,PLN,BITCOIN,btc
2022-10-12 00:00:00+00:00,2022-10-12,95951.0,PLN,BITCOIN,btc
2019-02-22 00:00:00+00:00,2019-02-22,15054.0,PLN,BITCOIN,btc
2020-04-21 00:00:00+00:00,2020-04-21,28944.0,PLN,BITCOIN,btc
2021-03-23 00:00:00+00:00,2021-03-23,213200.0,PLN,BITCOIN,btc
2017-02-15 00:00:00+00:00,2017-02-15,4130.0,PLN,BITCOIN,btc
2019-06-03 00:00:00+00:00,2019-06-03,31420.0,PLN,BITCOIN,btc
2018-03-31 00:00:00+00:00,2018-03-31,23656.0,PLN,BITCOIN,btc
2018-11-08 00:00:00+00:00,2018-11-08,24133.0,PLN,BITCOIN,btc
2021-06-23 00:00:00+00:00,2021-06-23,128270.0,PLN,BITCOIN,btc
2025-01-01 10:01:30+00:00,2025-01-01,385492.0,PLN,BITCOIN,btc
2021-09-16 00:00:00+00:00,2021-09-16,185455.0,PLN,BITCOIN,btc
2020-08-29 00:00:00+00:00,2020-08-29,42750.0,PLN,BITCOIN,btc
2018-02-26 00:00:00+00:00,2018-02-26,35076.0,PLN,BITCOIN,btc
2016-06-29 00:00:00+00:00,2016-06-29,2566.0,PLN,BITCOIN,btc
2017-09-08 00:00:00+00:00,2017-09-08,16030.0,PLN,BITCOIN,btc
2024-03-29 10:00:19+00:00,2024-03-29,279962.0,PLN,BITCOIN,btc
2023-03-05 00:00:00+00:00,2023-03-05,99620.0,PLN,BITCOIN,btc
2020-10-23 00:00:00+00:00,2020-10-23,49305.0,PLN,BITCOIN,btc
2020-09-02 00:00:00+00:00,2020-09-02,42724.0,PLN,BITCOIN,btc
2018-08-12 00:00:00+00:00,2018-08-12,23916.0,PLN,BITCOIN,btc
2023-07-28 10:00:01+00:00,2023-07-28,117495.0,PLN,BITCOIN,btc
2022-09-09 00:00:00+00:00,2022-09-09,99976.0,PLN,BITCOIN,btc
2019-12-24 00:00:00+00:00,2019-12-24,28088.0,PLN,BITCOIN,btc
2016-05-22 00:00:00+00:00,2016-05-22,1742.0,PLN,BITCOIN,btc
2016-02-06 00:00:00+00:00,2016-02-06,1532.0,PLN,BITCOIN,btc
2016-09-25 00:00:00+00:00,2016-09-25,2314.0,PLN,BITCOIN,btc
2016-06-22 00:00:00+00:00,2016-06-22,2412.0,PLN,BITCOIN,btc
2022-08-10 00:00:00+00:00,2022-08-10,108739.0,PLN,BITCOIN,btc
2021-06-06 00:00:00+00:00,2021-06-06,131689.0,PLN,BITCOIN,btc
2022-09-05 00:00:00+00:00,2022-09-05,94239.0,PLN,BITCOIN,btc
2023-07-23 10:00:01+00:00,2023-07-23,119971.0,PLN,BITCOIN,btc
2022-04-22 00:00:00+00:00,2022-04-22,171665.0,PLN,BITCOIN,btc
2022-11-19 00:00:00+00:00,2022-11-19,76653.0,PLN,BITCOIN,btc
2023-08-05 10:00:01+00:00,2023-08-05,117035.0,PLN,BITCOIN,btc
2024-03-05 10:00:03+00:00,2024-03-05,266468.0,PLN,BITCOIN,btc
2022-06-30 00:00:00+00:00,2022-06-30,89545.0,PLN,BITCOIN,btc
2016-12-05 00:00:00+00:00,2016-12-05,3295.0,PLN,BITCOIN,btc
2016-04-04 00:00:00+00:00,2016-04-04,1566.0,PLN,BITCOIN,btc
2021-06-21 00:00:00+00:00,2021-06-21,121505.0,PLN,BITCOIN,btc
2018-01-07 00:00:00+00:00,2018-01-07,56065.0,PLN,BITCOIN,btc
2021-10-08 00:00:00+00:00,2021-10-08,213000.0,PLN,BITCOIN,btc
2016-08-07 00:00:00+00:00,2016-08-07,2291.0,PLN,BITCOIN,btc
2022-11-08 00:00:00+00:00,2022-11-08,88501.0,PLN,BITCOIN,btc
2019-01-01 00:00:00+00:00,2019-01-01,14158.0,PLN,BITCOIN,btc
2015-09-25 00:00:00+00:00,2015-09-25,902.0,PLN,BITCOIN,btc
2018-09-04 00:00:00+00:00,2018-09-04,26943.0,PLN,BITCOIN,btc
2018-07-12 00:00:00+00:00,2018-07-12,22993.0,PLN,BITCOIN,btc
2019-03-10 00:00:00+00:00,2019-03-10,14920.0,PLN,BITCOIN,btc
2019-12-13 00:00:00+00:00,2019-12-13,27949.0,PLN,BITCOIN,btc
2016-08-11 00:00:00+00:00,2016-08-11,2273.0,PLN,BITCOIN,btc
2017-04-26 00:00:00+00:00,2017-04-26,4941.0,PLN,BITCOIN,btc
2023-05-02 00:00:00+00:00,2023-05-02,119675.0,PLN,BITCOIN,btc
2015-11-10 00:00:00+00:00,2015-11-10,1350.0,PLN,BITCOIN,btc
2020-01-28 00:00:00+00:00,2020-01-28,36212.0,PLN,BITCOIN,btc
2016-05-12 00:00:00+00:00,2016-05-12,1769.0,PLN,BITCOIN,btc
2024-08-01 10:01:48+00:00,2024-08-01,255768.0,PLN,BITCOIN,btc
2017-04-10 00:00:00+00:00,2017-04-10,4778.0,PLN,BITCOIN,btc
2022-10-24 00:00:00+00:00,2022-10-24,94000.0,PLN,BITCOIN,btc
2024-12-12 10:01:52+00:00,2024-12-12,410988.0,PLN,BITCOIN,btc
2017-09-02 00:00:00+00:00,2017-09-02,16846.0,PLN,BITCOIN,btc
2017-04-02 00:00:00+00:00,2017-04-02,4325.0,PLN,BITCOIN,btc
2020-01-24 00:00:00+00:00,2020-01-24,32600.0,PLN,BITCOIN,btc
2020-11-25 00:00:00+00:00,2020-11-25,70665.0,PLN,BITCOIN,btc
2020-05-24 00:00:00+00:00,2020-05-24,36821.0,PLN,BITCOIN,btc
2024-02-13 10:05:19+00:00,2024-02-13,200775.0,PLN,BITCOIN,btc
2020-08-06 00:00:00+00:00,2020-08-06,43629.0,PLN,BITCOIN,btc
2017-07-17 00:00:00+00:00,2017-07-17,8039.0,PLN,BITCOIN,btc
2019-04-26 00:00:00+00:00,2019-04-26,20010.0,PLN,BITCOIN,btc
2020-06-07 00:00:00+00:00,2020-06-07,38332.0,PLN,BITCOIN,btc
2023-08-02 10:00:01+00:00,2023-08-02,119740.0,PLN,BITCOIN,btc
2021-12-07 00:00:00+00:00,2021-12-07,207999.0,PLN,BITCOIN,btc
2019-11-12 00:00:00+00:00,2019-11-12,34276.0,PLN,BITCOIN,btc
2022-07-28 00:00:00+00:00,2022-07-28,110778.0,PLN,BITCOIN,btc
2018-06-14 00:00:00+00:00,2018-06-14,24544.0,PLN,BITCOIN,btc
2015-11-21 00:00:00+00:00,2015-11-21,1304.0,PLN,BITCOIN,btc
2024-05-04 10:01:22+00:00,2024-05-04,253176.0,PLN,BITCOIN,btc
2020-01-05 00:00:00+00:00,2020-01-05,28080.0,PLN,BITCOIN,btc
2016-10-23 00:00:00+00:00,2016-10-23,2604.0,PLN,BITCOIN,btc
2018-06-29 00:00:00+00:00,2018-06-29,23080.0,PLN,BITCOIN,btc
2023-06-13 10:00:01+00:00,2023-06-13,107602.0,PLN,BITCOIN,btc
2021-11-09 00:00:00+00:00,2021-11-09,265000.0,PLN,BITCOIN,btc
2023-11-20 10:04:28+00:00,2023-11-20,148906.0,PLN,BITCOIN,btc
2021-09-23 00:00:00+00:00,2021-09-23,176900.0,PLN,BITCOIN,btc
2018-12-21 00:00:00+00:00,2018-12-21,14596.0,PLN,BITCOIN,btc
2024-10-18 10:03:08+00:00,2024-10-18,269574.0,PLN,BITCOIN,btc
2017-03-31 00:00:00+00:00,2017-03-31,4220.0,PLN,BITCOIN,btc
2024-10-21 10:01:57+00:00,2024-10-21,272418.0,PLN,BITCOIN,btc
2018-09-05 00:00:00+00:00,2018-09-05,25112.0,PLN,BITCOIN,btc
2023-06-11 10:00:01+00:00,2023-06-11,106348.0,PLN,BITCOIN,btc
2024-06-25 10:01:31+00:00,2024-06-25,242630.0,PLN,BITCOIN,btc
2017-04-30 00:00:00+00:00,2017-04-30,5095.0,PLN,BITCOIN,btc
2021-03-08 00:00:00+00:00,2021-03-08,200275.0,PLN,BITCOIN,btc
2017-12-07 00:00:00+00:00,2017-12-07,58884.0,PLN,BITCOIN,btc
2018-12-26 00:00:00+00:00,2018-12-26,14475.0,PLN,BITCOIN,btc
2022-11-04 00:00:00+00:00,2022-11-04,99999.0,PLN,BITCOIN,btc
2017-04-03 00:00:00+00:00,2017-04-03,4582.0,PLN,BITCOIN,btc
2024-01-02 10:04:17+00:00,2024-01-02,180308.0,PLN,BITCOIN,btc
2024-06-01 10:03:44+00:00,2024-06-01,266175.0,PLN,BITCOIN,btc
2021-04-06 00:00:00+00:00,2021-04-06,223970.0,PLN,BITCOIN,btc
2022-03-17 00:00:00+00:00,2022-03-17,174006.0,PLN,BITCOIN,btc
2023-03-06 00:00:00+00:00,2023-03-06,99000.0,PLN,BITCOIN,btc
2017-01-11 00:00:00+00:00,2017-01-11,3610.0,PLN,BITCOIN,btc
2019-03-21 00:00:00+00:00,2019-03-21,15098.0,PLN,BITCOIN,btc
2020-10-18 00:00:00+00:00,2020-10-18,44473.0,PLN,BITCOIN,btc
2016-10-07 00:00:00+00:00,2016-10-07,2395.0,PLN,BITCOIN,btc
2019-06-04 00:00:00+00:00,2019-06-04,29380.0,PLN,BITCOIN,btc
2018-07-15 00:00:00+00:00,2018-07-15,23374.0,PLN,BITCOIN,btc
2017-06-26 00:00:00+00:00,2017-06-26,9082.0,PLN,BITCOIN,btc
2025-01-05 10:01:31+00:00,2025-01-05,405154.0,PLN,BITCOIN,btc
2017-09-07 00:00:00+00:00,2017-09-07,16844.0,PLN,BITCOIN,btc
2020-04-20 00:00:00+00:00,2020-04-20,28753.0,PLN,BITCOIN,btc
2019-10-11 00:00:00+00:00,2019-10-11,32385.0,PLN,BITCOIN,btc
2021-05-17 00:00:00+00:00,2021-05-17,164945.0,PLN,BITCOIN,btc
2017-09-15 00:00:00+00:00,2017-09-15,13875.0,PLN,BITCOIN,btc
2018-06-01 00:00:00+00:00,2018-06-01,27850.0,PLN,BITCOIN,btc
2022-06-13 00:00:00+00:00,2022-06-13,100858.0,PLN,BITCOIN,btc
2020-05-27 00:00:00+00:00,2020-05-27,36994.0,PLN,BITCOIN,btc
2023-01-26 00:00:00+00:00,2023-01-26,99836.0,PLN,BITCOIN,btc
2017-12-24 00:00:00+00:00,2017-12-24,53200.0,PLN,BITCOIN,btc
2022-09-11 00:00:00+00:00,2022-09-11,101770.0,PLN,BITCOIN,btc
2023-04-26 00:00:00+00:00,2023-04-26,117963.0,PLN,BITCOIN,btc
2024-09-15 10:03:09+00:00,2024-09-15,232722.0,PLN,BITCOIN,btc
2023-03-25 00:00:00+00:00,2023-03-25,120100.0,PLN,BITCOIN,btc
2016-07-14 00:00:00+00:00,2016-07-14,2667.0,PLN,BITCOIN,btc
2016-07-25 00:00:00+00:00,2016-07-25,2594.0,PLN,BITCOIN,btc
2022-04-29 00:00:00+00:00,2022-04-29,170944.0,PLN,BITCOIN,btc
2019-02-15 00:00:00+00:00,2019-02-15,13782.0,PLN,BITCOIN,btc
2019-04-28 00:00:00+00:00,2019-04-28,19930.0,PLN,BITCOIN,btc
2020-10-06 00:00:00+00:00,2020-10-06,40746.0,PLN,BITCOIN,btc
2018-04-27 00:00:00+00:00,2018-04-27,31229.0,PLN,BITCOIN,btc
2022-11-24 00:00:00+00:00,2022-11-24,75500.0,PLN,BITCOIN,btc
2022-05-25 00:00:00+00:00,2022-05-25,128000.0,PLN,BITCOIN,btc
2022-11-06 00:00:00+00:00,2022-11-06,99300.0,PLN,BITCOIN,btc
2023-09-10 10:00:01+00:00,2023-09-10,111579.0,PLN,BITCOIN,btc
2023-02-27 00:00:00+00:00,2023-02-27,104999.0,PLN,BITCOIN,btc
2024-09-05 10:01:39+00:00,2024-09-05,220282.0,PLN,BITCOIN,btc
2015-10-02 00:00:00+00:00,2015-10-02,893.0,PLN,BITCOIN,btc
2016-01-22 00:00:00+00:00,2016-01-22,1593.0,PLN,BITCOIN,btc
2019-07-24 00:00:00+00:00,2019-07-24,37442.0,PLN,BITCOIN,btc
2022-01-02 00:00:00+00:00,2022-01-02,193230.0,PLN,BITCOIN,btc
2022-12-21 00:00:00+00:00,2022-12-21,74000.0,PLN,BITCOIN,btc
2020-12-21 00:00:00+00:00,2020-12-21,84548.0,PLN,BITCOIN,btc
2020-01-02 00:00:00+00:00,2020-01-02,26711.0,PLN,BITCOIN,btc
2021-07-24 00:00:00+00:00,2021-07-24,131680.0,PLN,BITCOIN,btc
2016-11-25 00:00:00+00:00,2016-11-25,3143.0,PLN,BITCOIN,btc
2016-03-31 00:00:00+00:00,2016-03-31,1574.0,PLN,BITCOIN,btc
2024-02-11 10:05:07+00:00,2024-02-11,193216.0,PLN,BITCOIN,btc
2024-11-30 10:00:03+00:00,2024-11-30,394354.0,PLN,BITCOIN,btc
2023-12-09 10:02:54+00:00,2023-12-09,176678.0,PLN,BITCOIN,btc
2020-03-08 00:00:00+00:00,2020-03-08,30868.0,PLN,BITCOIN,btc
2018-11-22 00:00:00+00:00,2018-11-22,16200.0,PLN,BITCOIN,btc
2019-08-06 00:00:00+00:00,2019-08-06,44087.0,PLN,BITCOIN,btc
2015-08-29 00:00:00+00:00,2015-08-29,875.0,PLN,BITCOIN,btc
2023-03-04 00:00:00+00:00,2023-03-04,99449.0,PLN,BITCOIN,btc
